Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,DayOfWeek,Holiday,Hour,Day,Month,WeekendLabel,TimePeriodLabel
-0.27,-0.75,1.67,0.0,-1.0,1.0,0.0,0.0,1.0,0.53,-0.67,0.0,0.33
-0.29,-0.27,-1.17,0.0,-1.0,1.0,0.25,0.0,-0.92,0.6,-0.67,0.0,0.33
-0.26,-0.25,0.83,-1.0,-1.0,0.0,0.25,0.0,-0.83,0.6,-0.67,0.0,0.33
-0.52,0.18,0.5,0.0,-1.0,1.0,0.25,0.0,-0.75,0.6,-0.67,0.0,0.33
-0.48,-1.08,-0.5,0.0,-1.0,0.0,0.25,0.0,-0.67,0.6,-0.67,0.0,0.33
-0.69,-0.92,-0.5,-1.0,-1.0,1.0,0.25,0.0,-0.58,0.6,-0.67,0.0,0.33
-1.32,0.53,-1.17,-2.0,0.0,0.0,0.25,0.0,-0.5,0.6,-0.67,0.0,-0.67
-1.11,-0.36,-1.17,-2.0,-1.0,0.0,0.25,0.0,-0.42,0.6,-0.67,0.0,-0.67
-0.93,0.97,0.0,-1.0,0.0,0.0,0.25,0.0,-0.33,0.6,-0.67,0.0,-0.67
-1.23,0.41,-1.17,-2.0,0.0,0.0,0.25,0.0,-0.25,0.6,-0.67,0.0,-0.67
-0.73,0.59,-0.83,0.0,0.0,0.0,0.25,0.0,-0.17,0.6,-0.67,0.0,-0.67
-0.44,1.12,0.83,3.0,0.0,1.0,0.25,0.0,-0.08,0.6,-0.67,0.0,-0.67
-0.46,-0.13,0.0,6.0,0.0,1.0,0.25,1.0,0.0,0.6,-0.67,0.0,-0.67
-0.76,-0.27,0.0,6.0,0.0,0.0,0.25,0.0,0.08,0.6,-0.67,0.0,-0.33
-0.21,0.68,-0.83,7.0,0.0,1.0,0.25,0.0,0.17,0.6,-0.67,0.0,-0.33
-0.46,0.47,0.83,5.0,-1.0,1.0,0.25,0.0,0.25,0.6,-0.67,0.0,-0.33
-0.49,-0.04,0.83,5.0,-1.0,0.0,0.25,0.0,0.33,0.6,-0.67,0.0,-0.33
-0.47,1.11,0.0,2.0,-1.0,0.0,0.25,0.0,0.42,0.6,-0.67,0.0,-0.33
-0.3,-0.1,1.67,1.0,0.0,0.0,0.25,0.0,0.5,0.6,-0.67,0.0,0.0
-0.26,0.08,0.83,0.0,-1.0,1.0,0.25,0.0,0.58,0.6,-0.67,0.0,0.0
-0.07,0.03,0.5,-2.0,-1.0,1.0,0.25,0.0,0.67,0.6,-0.67,0.0,0.0
-0.05,-0.67,0.5,-1.0,0.0,0.0,0.25,0.0,0.75,0.6,-0.67,0.0,0.0
-0.11,0.08,-0.83,-2.0,-1.0,0.0,0.25,0.0,0.83,0.6,-0.67,0.0,0.33
-0.03,1.03,-0.5,-1.0,-1.0,1.0,0.25,0.0,0.92,0.6,-0.67,0.0,0.33
0.1,0.3,-1.17,-1.0,0.0,0.0,0.25,0.0,1.0,0.6,-0.67,0.0,0.33
-0.04,0.03,-1.17,-1.0,-1.0,1.0,0.5,0.0,-0.92,0.67,-0.67,1.0,0.33
-0.8,0.04,-0.83,-2.0,0.0,0.0,0.5,0.0,-0.83,0.67,-0.67,1.0,0.33
-1.19,0.48,0.83,-2.0,0.0,0.0,0.5,0.0,-0.75,0.67,-0.67,1.0,0.33
-0.36,0.62,-0.83,0.0,-1.0,1.0,0.5,0.0,-0.67,0.67,-0.67,1.0,0.33
-1.07,0.66,2.5,0.0,0.0,1.0,0.5,0.0,-0.58,0.67,-0.67,1.0,0.33
-0.85,-0.07,0.0,0.0,0.0,1.0,0.5,1.0,-0.5,0.67,-0.67,1.0,-0.67
-1.17,0.47,-0.83,0.0,0.0,1.0,0.5,0.0,-0.42,0.67,-0.67,1.0,-0.67
-1.38,0.63,0.0,-1.0,-1.0,0.0,0.5,0.0,-0.33,0.67,-0.67,1.0,-0.67
-0.76,-0.58,-0.83,-2.0,0.0,0.0,0.5,0.0,-0.25,0.67,-0.67,1.0,-0.67
-0.69,0.26,2.5,-1.0,-1.0,0.0,0.5,0.0,-0.17,0.67,-0.67,1.0,-0.67
-1.01,-1.38,0.83,-2.0,0.0,0.0,0.5,0.0,-0.08,0.67,-0.67,1.0,-0.67
-1.45,0.65,-1.17,-2.0,0.0,0.0,0.5,0.0,0.0,0.67,-0.67,1.0,-0.67
-0.85,0.66,1.67,-1.0,0.0,0.0,0.5,0.0,0.08,0.67,-0.67,1.0,-0.33
-0.5,0.65,0.5,-1.0,0.0,0.0,0.5,1.0,0.17,0.67,-0.67,1.0,-0.33
-0.9,-0.11,-1.17,-2.0,0.0,0.0,0.5,1.0,0.25,0.67,-0.67,1.0,-0.33
-0.35,0.3,0.5,0.0,0.0,1.0,0.5,0.0,0.33,0.67,-0.67,1.0,-0.33
-0.3,1.1,0.0,0.0,-1.0,0.0,0.5,0.0,0.42,0.67,-0.67,1.0,-0.33
-0.06,1.05,-0.83,-2.0,0.0,0.0,0.5,0.0,0.5,0.67,-0.67,1.0,0.0
-0.12,0.0,0.5,-1.0,-1.0,0.0,0.5,0.0,0.58,0.67,-0.67,1.0,0.0
-0.37,0.18,-1.17,-1.0,-1.0,1.0,0.5,0.0,0.67,0.67,-0.67,1.0,0.0
0.23,0.77,0.0,-2.0,-1.0,0.0,0.5,0.0,0.75,0.67,-0.67,1.0,0.0
-0.15,-1.07,-1.17,-1.0,-1.0,1.0,0.5,0.0,0.83,0.67,-0.67,1.0,0.33
-0.16,-0.2,2.5,-2.0,-1.0,1.0,0.5,0.0,0.92,0.67,-0.67,1.0,0.33
-0.47,1.07,0.5,-2.0,-1.0,0.0,0.5,0.0,1.0,0.67,-0.67,1.0,0.33
-0.42,0.8,-0.83,-2.0,0.0,1.0,0.75,0.0,-0.92,0.73,-0.67,1.0,0.33
-0.64,0.4,-0.5,-1.0,-1.0,1.0,0.75,0.0,-0.83,0.73,-0.67,1.0,0.33
-0.55,-0.99,-0.83,0.0,0.0,1.0,0.75,0.0,-0.75,0.73,-0.67,1.0,0.33
-0.15,-0.01,0.5,-2.0,-1.0,1.0,0.75,0.0,-0.67,0.73,-0.67,1.0,0.33
-1.08,-0.21,-1.17,-1.0,-1.0,1.0,0.75,0.0,-0.58,0.73,-0.67,1.0,0.33
-1.23,0.49,0.83,0.0,0.0,1.0,0.75,0.0,-0.5,0.73,-0.67,1.0,-0.67
-0.46,-0.5,1.67,-2.0,-1.0,0.0,0.75,0.0,-0.42,0.73,-0.67,1.0,-0.67
-0.95,-0.56,0.5,0.0,-1.0,0.0,0.75,0.0,-0.33,0.73,-0.67,1.0,-0.67
-1.09,-1.29,-0.83,-1.0,-1.0,0.0,0.75,0.0,-0.25,0.73,-0.67,1.0,-0.67
-0.61,1.02,-0.5,0.0,0.0,0.0,0.75,0.0,-0.17,0.73,-0.67,1.0,-0.67
-1.02,-0.09,0.0,0.0,0.0,0.0,0.75,0.0,-0.08,0.73,-0.67,1.0,-0.67
-0.3,0.17,0.0,-1.0,0.0,0.0,0.75,0.0,0.0,0.73,-0.67,1.0,-0.67
-0.52,0.1,0.5,-2.0,0.0,0.0,0.75,0.0,0.08,0.73,-0.67,1.0,-0.33
-0.74,-0.63,0.0,-1.0,0.0,0.0,0.75,0.0,0.17,0.73,-0.67,1.0,-0.33
0.08,-0.94,-0.5,-1.0,0.0,0.0,0.75,0.0,0.25,0.73,-0.67,1.0,-0.33
-0.56,-0.62,0.83,-2.0,-1.0,0.0,0.75,0.0,0.33,0.73,-0.67,1.0,-0.33
-0.1,-0.51,-1.17,-2.0,-1.0,0.0,0.75,0.0,0.42,0.73,-0.67,1.0,-0.33
-0.14,0.29,0.0,-1.0,-1.0,0.0,0.75,0.0,0.5,0.73,-0.67,1.0,0.0
0.2,-0.62,0.5,-2.0,-1.0,1.0,0.75,0.0,0.58,0.73,-0.67,1.0,0.0
0.31,1.21,-1.17,-2.0,0.0,1.0,0.75,0.0,0.67,0.73,-0.67,1.0,0.0
-0.09,0.77,0.5,-1.0,0.0,1.0,0.75,0.0,0.75,0.73,-0.67,1.0,0.0
-0.32,0.65,0.83,-1.0,-1.0,1.0,0.75,0.0,0.83,0.73,-0.67,1.0,0.33
-0.03,-0.08,0.5,-1.0,0.0,0.0,0.75,0.0,0.92,0.73,-0.67,1.0,0.33
-0.4,1.19,-1.17,-1.0,0.0,1.0,0.75,0.0,1.0,0.73,-0.67,1.0,0.33
0.24,-0.21,-0.83,0.0,0.0,1.0,-0.75,0.0,-0.92,0.8,-0.67,0.0,0.33
-0.36,0.05,-0.5,0.0,0.0,1.0,-0.75,1.0,-0.83,0.8,-0.67,0.0,0.33
-0.6,0.25,-0.83,-2.0,-1.0,0.0,-0.75,0.0,-0.75,0.8,-0.67,0.0,0.33
-0.56,0.63,2.5,0.0,-1.0,0.0,-0.75,0.0,-0.67,0.8,-0.67,0.0,0.33
-1.07,0.68,0.5,0.0,0.0,0.0,-0.75,0.0,-0.58,0.8,-0.67,0.0,0.33
-1.05,-0.13,-0.5,0.0,0.0,1.0,-0.75,0.0,-0.5,0.8,-0.67,0.0,-0.67
-0.53,-0.28,1.67,-2.0,0.0,1.0,-0.75,0.0,-0.42,0.8,-0.67,0.0,-0.67
-1.07,0.68,0.5,0.0,-1.0,0.0,-0.75,0.0,-0.33,0.8,-0.67,0.0,-0.67
-1.19,0.76,-0.5,-1.0,0.0,0.0,-0.75,1.0,-0.25,0.8,-0.67,0.0,-0.67
-0.75,-0.14,-0.5,1.0,-1.0,1.0,-0.75,0.0,-0.17,0.8,-0.67,0.0,-0.67
-0.53,-1.05,-0.83,2.0,0.0,0.0,-0.75,0.0,-0.08,0.8,-0.67,0.0,-0.67
-0.6,-0.03,2.5,4.0,-1.0,0.0,-0.75,0.0,0.0,0.8,-0.67,0.0,-0.67
-0.44,0.54,0.0,5.0,0.0,1.0,-0.75,0.0,0.08,0.8,-0.67,0.0,-0.33
-0.81,1.48,0.83,8.0,0.0,0.0,-0.75,0.0,0.17,0.8,-0.67,0.0,-0.33
-0.89,-0.7,-0.5,5.0,0.0,0.0,-0.75,1.0,0.25,0.8,-0.67,0.0,-0.33
0.01,-0.31,0.83,4.0,-1.0,1.0,-0.75,0.0,0.33,0.8,-0.67,0.0,-0.33
-0.39,-0.21,-1.17,2.0,0.0,1.0,-0.75,0.0,0.42,0.8,-0.67,0.0,-0.33
-0.28,1.05,2.5,1.0,-1.0,0.0,-0.75,0.0,0.5,0.8,-0.67,0.0,0.0
0.21,-0.07,1.67,-2.0,0.0,1.0,-0.75,0.0,0.58,0.8,-0.67,0.0,0.0
0.04,-0.67,-0.5,-1.0,-1.0,0.0,-0.75,0.0,0.67,0.8,-0.67,0.0,0.0
0.03,0.4,0.5,-1.0,0.0,1.0,-0.75,0.0,0.75,0.8,-0.67,0.0,0.0
0.47,-0.39,0.5,-2.0,0.0,0.0,-0.75,0.0,0.83,0.8,-0.67,0.0,0.33
-0.33,-0.83,1.67,-2.0,0.0,1.0,-0.75,0.0,0.92,0.8,-0.67,0.0,0.33
0.03,-0.66,-0.5,0.0,-1.0,1.0,-0.75,0.0,1.0,0.8,-0.67,0.0,0.33
0.12,1.24,0.0,-2.0,0.0,1.0,-0.5,0.0,-0.92,-1.0,-0.5,0.0,0.33
0.08,0.26,0.83,-2.0,-1.0,0.0,-0.5,0.0,-0.83,-1.0,-0.5,0.0,0.33
0.31,0.01,0.5,-2.0,0.0,1.0,-0.5,0.0,-0.75,-1.0,-0.5,0.0,0.33
-0.07,-0.17,-0.5,-2.0,-1.0,1.0,-0.5,0.0,-0.67,-1.0,-0.5,0.0,0.33
-0.16,0.24,0.83,-2.0,0.0,1.0,-0.5,0.0,-0.58,-1.0,-0.5,0.0,0.33
-0.09,0.22,-1.17,-2.0,-1.0,1.0,-0.5,0.0,-0.5,-1.0,-0.5,0.0,-0.67
-0.55,0.32,0.5,0.0,-1.0,0.0,-0.5,0.0,-0.42,-1.0,-0.5,0.0,-0.67
-0.72,0.23,-0.83,0.0,-1.0,0.0,-0.5,0.0,-0.33,-1.0,-0.5,0.0,-0.67
-0.79,0.79,-0.5,-2.0,0.0,0.0,-0.5,0.0,-0.25,-1.0,-0.5,0.0,-0.67
-1.02,0.22,0.0,2.0,0.0,1.0,-0.5,0.0,-0.17,-1.0,-0.5,0.0,-0.67
0.11,-0.74,-0.5,3.0,0.0,0.0,-0.5,0.0,-0.08,-1.0,-0.5,0.0,-0.67
-0.68,-0.31,0.0,6.0,0.0,0.0,-0.5,0.0,0.0,-1.0,-0.5,0.0,-0.67
-0.36,-1.37,0.0,6.0,0.0,1.0,-0.5,0.0,0.08,-1.0,-0.5,0.0,-0.33
-0.28,1.54,-0.5,6.0,-1.0,0.0,-0.5,0.0,0.17,-1.0,-0.5,0.0,-0.33
-0.01,0.63,-0.83,6.0,0.0,0.0,-0.5,0.0,0.25,-1.0,-0.5,0.0,-0.33
0.23,-0.65,0.5,4.0,0.0,1.0,-0.5,0.0,0.33,-1.0,-0.5,0.0,-0.33
0.34,-0.28,-0.5,4.0,0.0,1.0,-0.5,1.0,0.42,-1.0,-0.5,0.0,-0.33
0.03,-0.47,0.0,1.0,0.0,1.0,-0.5,0.0,0.5,-1.0,-0.5,0.0,0.0
0.21,1.09,0.0,-1.0,0.0,0.0,-0.5,0.0,0.58,-1.0,-0.5,0.0,0.0
0.37,-1.11,1.67,-1.0,0.0,0.0,-0.5,0.0,0.67,-1.0,-0.5,0.0,0.0
0.24,0.03,0.5,-2.0,0.0,1.0,-0.5,0.0,0.75,-1.0,-0.5,0.0,0.0
0.73,-0.23,-1.17,-2.0,0.0,1.0,-0.5,0.0,0.83,-1.0,-0.5,0.0,0.33
0.39,0.53,0.83,0.0,0.0,1.0,-0.5,1.0,0.92,-1.0,-0.5,0.0,0.33
0.39,-0.16,2.5,0.0,0.0,0.0,-0.5,0.0,1.0,-1.0,-0.5,0.0,0.33
0.28,-1.34,0.0,-2.0,-1.0,1.0,-0.25,0.0,-0.92,-0.93,-0.5,0.0,0.33
0.32,-0.25,2.5,0.0,0.0,1.0,-0.25,0.0,-0.83,-0.93,-0.5,0.0,0.33
-0.05,-0.7,0.0,-1.0,-1.0,1.0,-0.25,0.0,-0.75,-0.93,-0.5,0.0,0.33
-0.55,0.17,0.0,-1.0,-1.0,0.0,-0.25,0.0,-0.67,-0.93,-0.5,0.0,0.33
-0.19,1.09,-0.5,-1.0,-1.0,1.0,-0.25,0.0,-0.58,-0.93,-0.5,0.0,0.33
-0.56,-1.16,0.5,0.0,-1.0,0.0,-0.25,1.0,-0.5,-0.93,-0.5,0.0,-0.67
-0.59,-0.47,-0.83,-1.0,0.0,0.0,-0.25,0.0,-0.42,-0.93,-0.5,0.0,-0.67
-0.33,-0.34,-0.83,-1.0,-1.0,0.0,-0.25,0.0,-0.33,-0.93,-0.5,0.0,-0.67
-0.17,-0.25,-1.17,-2.0,-1.0,1.0,-0.25,0.0,-0.25,-0.93,-0.5,0.0,-0.67
-0.48,0.64,-0.5,0.0,-1.0,0.0,-0.25,0.0,-0.17,-0.93,-0.5,0.0,-0.67
-0.37,-0.05,-0.5,4.0,0.0,1.0,-0.25,0.0,-0.08,-0.93,-0.5,0.0,-0.67
0.08,0.29,0.0,4.0,0.0,0.0,-0.25,0.0,0.0,-0.93,-0.5,0.0,-0.67
-0.24,-0.41,-0.5,7.0,0.0,0.0,-0.25,0.0,0.08,-0.93,-0.5,0.0,-0.33
0.5,0.07,2.5,8.0,0.0,0.0,-0.25,0.0,0.17,-0.93,-0.5,0.0,-0.33
0.05,0.56,-0.5,5.0,-1.0,0.0,-0.25,0.0,0.25,-0.93,-0.5,0.0,-0.33
-0.47,-0.44,-0.5,4.0,-1.0,0.0,-0.25,0.0,0.33,-0.93,-0.5,0.0,-0.33
0.31,0.51,-0.83,4.0,0.0,0.0,-0.25,1.0,0.42,-0.93,-0.5,0.0,-0.33
0.29,-0.02,-0.5,2.0,0.0,0.0,-0.25,0.0,0.5,-0.93,-0.5,0.0,0.0
0.6,0.64,-1.17,0.0,0.0,1.0,-0.25,0.0,0.58,-0.93,-0.5,0.0,0.0
0.47,-0.24,0.0,-1.0,0.0,1.0,-0.25,0.0,0.67,-0.93,-0.5,0.0,0.0
0.27,0.22,0.5,-1.0,0.0,0.0,-0.25,0.0,0.75,-0.93,-0.5,0.0,0.0
-0.04,-0.02,-0.83,-2.0,0.0,0.0,-0.25,0.0,0.83,-0.93,-0.5,0.0,0.33
0.2,-0.11,-0.5,-1.0,0.0,1.0,-0.25,0.0,0.92,-0.93,-0.5,0.0,0.33
-0.04,0.2,-1.17,-1.0,-1.0,1.0,-0.25,0.0,1.0,-0.93,-0.5,0.0,0.33
-0.05,0.4,0.83,0.0,0.0,1.0,0.0,0.0,-0.92,-0.87,-0.5,0.0,0.33
0.17,-0.95,0.5,-1.0,-1.0,1.0,0.0,0.0,-0.83,-0.87,-0.5,0.0,0.33
0.35,0.98,-1.17,-2.0,-1.0,0.0,0.0,0.0,-0.75,-0.87,-0.5,0.0,0.33
-0.1,-1.34,-0.5,-1.0,0.0,1.0,0.0,0.0,-0.67,-0.87,-0.5,0.0,0.33
-0.62,-0.37,2.5,-1.0,-1.0,1.0,0.0,0.0,-0.58,-0.87,-0.5,0.0,0.33
-0.26,-0.02,-0.5,-1.0,-1.0,1.0,0.0,1.0,-0.5,-0.87,-0.5,0.0,-0.67
-0.13,0.33,0.0,-2.0,-1.0,1.0,0.0,0.0,-0.42,-0.87,-0.5,0.0,-0.67
-0.65,1.28,-0.5,-2.0,-1.0,0.0,0.0,0.0,-0.33,-0.87,-0.5,0.0,-0.67
-0.54,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.87,-0.5,0.0,-0.67
-0.49,-0.27,2.5,1.0,-1.0,0.0,0.0,0.0,-0.17,-0.87,-0.5,0.0,-0.67
-0.66,-1.42,2.5,4.0,0.0,1.0,0.0,0.0,-0.08,-0.87,-0.5,0.0,-0.67
-0.21,0.06,0.5,6.0,-1.0,1.0,0.0,0.0,0.0,-0.87,-0.5,0.0,-0.67
-0.33,0.27,-0.5,5.0,-1.0,0.0,0.0,0.0,0.08,-0.87,-0.5,0.0,-0.33
-0.09,1.18,0.0,8.0,-1.0,0.0,0.0,1.0,0.17,-0.87,-0.5,0.0,-0.33
-0.34,0.16,-0.5,6.0,-1.0,0.0,0.0,0.0,0.25,-0.87,-0.5,0.0,-0.33
-0.11,0.79,2.5,6.0,-1.0,1.0,0.0,0.0,0.33,-0.87,-0.5,0.0,-0.33
0.3,0.37,0.5,2.0,0.0,0.0,0.0,0.0,0.42,-0.87,-0.5,0.0,-0.33
0.09,-0.34,-0.5,0.0,-1.0,0.0,0.0,0.0,0.5,-0.87,-0.5,0.0,0.0
0.72,-1.18,-1.17,-2.0,0.0,0.0,0.0,0.0,0.58,-0.87,-0.5,0.0,0.0
0.19,0.16,0.0,-1.0,0.0,0.0,0.0,0.0,0.67,-0.87,-0.5,0.0,0.0
0.37,-1.17,2.5,0.0,0.0,0.0,0.0,0.0,0.75,-0.87,-0.5,0.0,0.0
0.55,0.84,0.0,-1.0,0.0,1.0,0.0,0.0,0.83,-0.87,-0.5,0.0,0.33
-0.13,-0.09,-0.83,-2.0,-1.0,1.0,0.0,0.0,0.92,-0.87,-0.5,0.0,0.33
-0.29,0.93,-1.17,-1.0,0.0,1.0,0.0,0.0,1.0,-0.87,-0.5,0.0,0.33
-0.31,-0.29,-0.5,-2.0,0.0,1.0,0.25,0.0,-0.92,-0.8,-0.5,0.0,0.33
0.35,0.13,1.67,-1.0,-1.0,0.0,0.25,0.0,-0.83,-0.8,-0.5,0.0,0.33
-0.25,0.2,2.5,-1.0,0.0,1.0,0.25,0.0,-0.75,-0.8,-0.5,0.0,0.33
0.49,-0.13,1.67,0.0,0.0,0.0,0.25,0.0,-0.67,-0.8,-0.5,0.0,0.33
-0.45,-0.23,0.5,0.0,-1.0,1.0,0.25,0.0,-0.58,-0.8,-0.5,0.0,0.33
-0.33,0.35,0.0,-2.0,0.0,1.0,0.25,0.0,-0.5,-0.8,-0.5,0.0,-0.67
-0.03,-0.67,0.0,0.0,-1.0,1.0,0.25,0.0,-0.42,-0.8,-0.5,0.0,-0.67
0.05,-0.9,0.0,0.0,0.0,0.0,0.25,1.0,-0.33,-0.8,-0.5,0.0,-0.67
0.05,0.9,0.5,-1.0,0.0,0.0,0.25,0.0,-0.25,-0.8,-0.5,0.0,-0.67
-0.16,0.56,-0.5,0.0,0.0,1.0,0.25,0.0,-0.17,-0.8,-0.5,0.0,-0.67
-0.17,0.08,0.5,3.0,-1.0,1.0,0.25,0.0,-0.08,-0.8,-0.5,0.0,-0.67
-0.22,1.26,-0.83,5.0,-1.0,0.0,0.25,1.0,0.0,-0.8,-0.5,0.0,-0.67
-0.09,-0.18,-0.5,7.0,0.0,1.0,0.25,0.0,0.08,-0.8,-0.5,0.0,-0.33
-0.35,1.04,0.83,8.0,0.0,1.0,0.25,0.0,0.17,-0.8,-0.5,0.0,-0.33
-0.32,0.19,1.67,5.0,0.0,0.0,0.25,1.0,0.25,-0.8,-0.5,0.0,-0.33
0.01,-0.75,0.0,6.0,0.0,1.0,0.25,0.0,0.33,-0.8,-0.5,0.0,-0.33
0.06,1.34,-1.17,3.0,0.0,0.0,0.25,0.0,0.42,-0.8,-0.5,0.0,-0.33
0.07,0.71,1.67,2.0,-1.0,0.0,0.25,0.0,0.5,-0.8,-0.5,0.0,0.0
0.44,-0.18,0.5,-2.0,-1.0,1.0,0.25,0.0,0.58,-0.8,-0.5,0.0,0.0
0.55,0.42,-0.5,-2.0,0.0,1.0,0.25,0.0,0.67,-0.8,-0.5,0.0,0.0
0.33,-0.36,0.0,-1.0,0.0,1.0,0.25,0.0,0.75,-0.8,-0.5,0.0,0.0
0.69,0.47,-0.5,-1.0,0.0,1.0,0.25,0.0,0.83,-0.8,-0.5,0.0,0.33
-0.06,-1.74,0.0,0.0,-1.0,1.0,0.25,0.0,0.92,-0.8,-0.5,0.0,0.33
0.14,-0.77,0.83,-2.0,0.0,0.0,0.25,0.0,1.0,-0.8,-0.5,0.0,0.33
-0.09,0.73,-0.83,-1.0,-1.0,1.0,0.5,0.0,-0.92,-0.73,-0.5,1.0,0.33
-0.5,-0.08,-0.83,0.0,-1.0,0.0,0.5,0.0,-0.83,-0.73,-0.5,1.0,0.33
-0.12,0.18,-1.17,0.0,-1.0,1.0,0.5,0.0,-0.75,-0.73,-0.5,1.0,0.33
-0.24,-0.94,-0.5,0.0,-1.0,1.0,0.5,0.0,-0.67,-0.73,-0.5,1.0,0.33
0.11,1.33,-0.83,-1.0,-1.0,1.0,0.5,1.0,-0.58,-0.73,-0.5,1.0,0.33
-0.21,0.91,-0.83,-1.0,-1.0,0.0,0.5,1.0,-0.5,-0.73,-0.5,1.0,-0.67
-0.73,-0.0,-1.17,0.0,-1.0,0.0,0.5,0.0,-0.42,-0.73,-0.5,1.0,-0.67
0.01,-0.3,-0.83,0.0,-1.0,0.0,0.5,0.0,-0.33,-0.73,-0.5,1.0,-0.67
-0.17,0.79,-0.5,-1.0,0.0,0.0,0.5,1.0,-0.25,-0.73,-0.5,1.0,-0.67
-0.33,1.52,-1.17,-2.0,0.0,0.0,0.5,0.0,-0.17,-0.73,-0.5,1.0,-0.67
-0.51,0.8,0.0,0.0,0.0,0.0,0.5,0.0,-0.08,-0.73,-0.5,1.0,-0.67
-0.64,1.72,0.0,-2.0,0.0,0.0,0.5,0.0,0.0,-0.73,-0.5,1.0,-0.67
-0.4,-0.59,-1.17,-2.0,0.0,0.0,0.5,0.0,0.08,-0.73,-0.5,1.0,-0.33
0.09,-0.62,0.0,-1.0,0.0,0.0,0.5,0.0,0.17,-0.73,-0.5,1.0,-0.33
0.41,-0.95,2.5,-1.0,0.0,0.0,0.5,0.0,0.25,-0.73,-0.5,1.0,-0.33
0.42,0.24,1.67,-2.0,0.0,0.0,0.5,0.0,0.33,-0.73,-0.5,1.0,-0.33
-0.03,0.13,-1.17,-1.0,-1.0,0.0,0.5,0.0,0.42,-0.73,-0.5,1.0,-0.33
-0.11,-0.09,0.5,-2.0,-1.0,1.0,0.5,0.0,0.5,-0.73,-0.5,1.0,0.0
0.29,0.53,-0.5,-2.0,0.0,0.0,0.5,0.0,0.58,-0.73,-0.5,1.0,0.0
-0.18,0.94,-1.17,-1.0,-1.0,1.0,0.5,0.0,0.67,-0.73,-0.5,1.0,0.0
0.39,-1.2,-0.5,-1.0,-1.0,0.0,0.5,0.0,0.75,-0.73,-0.5,1.0,0.0
0.25,-0.49,-0.5,0.0,-1.0,1.0,0.5,0.0,0.83,-0.73,-0.5,1.0,0.33
0.13,0.57,0.0,-1.0,0.0,0.0,0.5,0.0,0.92,-0.73,-0.5,1.0,0.33
-0.24,-0.29,0.5,0.0,-1.0,1.0,0.5,0.0,1.0,-0.73,-0.5,1.0,0.33
0.24,-0.63,0.5,-1.0,-1.0,0.0,0.75,0.0,-0.92,-0.67,-0.5,1.0,0.33
-0.14,0.77,-0.83,-1.0,0.0,0.0,0.75,0.0,-0.83,-0.67,-0.5,1.0,0.33
-0.41,-0.86,-0.5,-1.0,-1.0,1.0,0.75,0.0,-0.75,-0.67,-0.5,1.0,0.33
-0.98,-0.02,-0.5,-1.0,0.0,1.0,0.75,0.0,-0.67,-0.67,-0.5,1.0,0.33
-0.31,0.3,-0.5,-2.0,-1.0,1.0,0.75,0.0,-0.58,-0.67,-0.5,1.0,0.33
0.09,-0.44,2.5,-1.0,-1.0,1.0,0.75,0.0,-0.5,-0.67,-0.5,1.0,-0.67
-0.0,0.57,0.5,-2.0,0.0,0.0,0.75,0.0,-0.42,-0.67,-0.5,1.0,-0.67
-0.61,-0.29,2.5,-1.0,0.0,0.0,0.75,0.0,-0.33,-0.67,-0.5,1.0,-0.67
-0.67,1.16,0.5,-1.0,0.0,1.0,0.75,0.0,-0.25,-0.67,-0.5,1.0,-0.67
-0.36,-0.02,-0.5,-2.0,-1.0,0.0,0.75,1.0,-0.17,-0.67,-0.5,1.0,-0.67
-0.72,0.64,-0.5,-1.0,-1.0,0.0,0.75,0.0,-0.08,-0.67,-0.5,1.0,-0.67
-0.3,0.61,0.0,0.0,-1.0,0.0,0.75,0.0,0.0,-0.67,-0.5,1.0,-0.67
-0.09,-0.44,-0.5,0.0,-1.0,0.0,0.75,0.0,0.08,-0.67,-0.5,1.0,-0.33
0.13,-1.53,0.83,-1.0,0.0,0.0,0.75,1.0,0.17,-0.67,-0.5,1.0,-0.33
-0.13,0.29,0.0,0.0,0.0,0.0,0.75,0.0,0.25,-0.67,-0.5,1.0,-0.33
-0.05,0.06,-0.5,0.0,-1.0,0.0,0.75,0.0,0.33,-0.67,-0.5,1.0,-0.33
-0.13,0.43,0.5,0.0,-1.0,1.0,0.75,0.0,0.42,-0.67,-0.5,1.0,-0.33
-0.03,-0.16,0.83,0.0,-1.0,0.0,0.75,0.0,0.5,-0.67,-0.5,1.0,0.0
0.19,-0.35,-0.5,-2.0,0.0,0.0,0.75,1.0,0.58,-0.67,-0.5,1.0,0.0
0.39,1.39,0.5,-2.0,0.0,1.0,0.75,0.0,0.67,-0.67,-0.5,1.0,0.0
0.55,-1.19,-1.17,-2.0,0.0,0.0,0.75,0.0,0.75,-0.67,-0.5,1.0,0.0
0.08,0.52,0.0,0.0,-1.0,1.0,0.75,0.0,0.83,-0.67,-0.5,1.0,0.33
0.66,-0.55,-1.17,0.0,-1.0,0.0,0.75,0.0,0.92,-0.67,-0.5,1.0,0.33
0.12,-0.27,-1.17,-2.0,-1.0,1.0,0.75,0.0,1.0,-0.67,-0.5,1.0,0.33
0.1,-0.25,0.0,0.0,-1.0,1.0,-0.75,1.0,-0.92,-0.6,-0.5,0.0,0.33
